id,name,date,age,mins,played,G,NPG,maxG,maxNPG,G90,NPG90
15,Juan Pizzi,1993-04-11,24.843,4369,60,28,20,104,86,0.58,0.48
15,Juan Pizzi,1993-05-29,24.975,4817,66,30,21,104,86,0.58,0.48
15,Juan Pizzi,1993-10-06,25.331,5162,72,32,23,104,86,0.58,0.48
15,Juan Pizzi,1993-12-19,25.533,5576,78,33,24,104,86,0.58,0.48
15,Juan Pizzi,1994-01-29,25.645,5931,84,34,25,104,86,0.58,0.48
15,Juan Pizzi,1994-09-10,26.259,6176,90,35,26,104,86,0.58,0.48
15,Juan Pizzi,1994-10-29,26.393,6716,96,38,29,104,86,0.58,0.48
15,Juan Pizzi,1995-01-08,26.587,7020,102,40,31,104,86,0.58,0.48
15,Juan Pizzi,1995-02-19,26.702,7492,108,42,33,104,86,0.58,0.48
15,Juan Pizzi,1995-04-23,26.875,8009,114,47,38,104,86,0.58,0.48
15,Juan Pizzi,1995-06-04,26.99,8527,120,49,40,104,86,0.58,0.48
15,Juan Pizzi,1995-09-24,27.296,9060,126,51,42,104,86,0.58,0.48
15,Juan Pizzi,1995-10-25,27.381,9537,132,54,44,104,86,0.58,0.48
15,Juan Pizzi,1995-11-26,27.469,10022,138,60,49,104,86,0.58,0.48
15,Juan Pizzi,1996-01-03,27.573,10455,144,65,52,104,86,0.58,0.48
15,Juan Pizzi,1996-01-28,27.641,10826,150,71,55,104,86,0.58,0.48
15,Juan Pizzi,1996-02-25,27.718,11235,156,71,55,104,86,0.58,0.48
15,Juan Pizzi,1996-03-31,27.814,11756,162,79,62,104,86,0.58,0.48
15,Juan Pizzi,1996-05-12,27.929,12283,168,84,67,104,86,0.58,0.48
15,Juan Pizzi,1996-09-07,28.252,12602,174,87,70,104,86,0.58,0.48
15,Juan Pizzi,1996-10-20,28.37,12841,180,89,72,104,86,0.58,0.48
15,Juan Pizzi,1996-11-18,28.449,13080,186,90,73,104,86,0.58,0.48
15,Juan Pizzi,1997-01-19,28.619,13179,192,91,74,104,86,0.58,0.48
15,Juan Pizzi,1997-02-16,28.695,13404,198,93,76,104,86,0.58,0.48
15,Juan Pizzi,1997-03-12,28.761,13648,204,97,79,104,86,0.58,0.48
15,Juan Pizzi,1997-04-03,28.821,13948,210,99,81,104,86,0.58,0.48
15,Juan Pizzi,1997-05-14,28.934,14024,216,100,82,104,86,0.58,0.48
15,Juan Pizzi,1997-10-01,29.317,14304,222,101,83,104,86,0.58,0.48
15,Juan Pizzi,1997-11-22,29.459,14579,228,103,85,104,86,0.58,0.48
15,Juan Pizzi,1998-02-05,29.665,14744,234,103,85,104,86,0.58,0.48
15,Juan Pizzi,1998-05-03,29.903,14964,240,103,85,104,86,0.58,0.48
15,Juan Pizzi,2000-11-23,32.463,15219,246,103,85,104,86,0.58,0.48
15,Juan Pizzi,2002-01-27,33.64,15630,252,104,86,104,86,0.58,0.48
15,Juan Pizzi,2002-03-02,33.733,16079,258,104,86,104,86,0.58,0.48
15,Juan Pizzi,2002-03-31,33.812,16249,261,104,86,104,86,0.58,0.48
16,Luca Toni,2000-08-26,23.253,90,1,0,0,227,208,0.57,0.52
16,Luca Toni,2000-11-01,23.436,537,6,1,1,227,208,0.57,0.52
16,Luca Toni,2000-12-10,23.543,1077,12,3,3,227,208,0.57,0.52
16,Luca Toni,2001-02-04,23.696,1612,18,6,5,227,208,0.57,0.52
16,Luca Toni,2001-04-01,23.849,2116,24,8,7,227,208,0.57,0.52
16,Luca Toni,2001-05-13,23.964,2656,30,9,8,227,208,0.57,0.52
16,Luca Toni,2001-11-04,24.444,3033,36,11,10,227,208,0.57,0.52
16,Luca Toni,2001-12-12,24.548,3560,42,12,11,227,208,0.57,0.52
16,Luca Toni,2002-01-13,24.635,4083,48,14,13,227,208,0.57,0.52
16,Luca Toni,2002-02-17,24.731,4582,54,17,16,227,208,0.57,0.52
16,Luca Toni,2002-04-07,24.865,5122,60,21,20,227,208,0.57,0.52
16,Luca Toni,2003-01-26,25.67,5553,66,23,22,227,208,0.57,0.52
16,Luca Toni,2003-03-09,25.785,6033,72,25,24,227,208,0.57,0.52
16,Luca Toni,2003-04-27,25.919,6540,78,25,24,227,208,0.57,0.52
16,Luca Toni,2004-09-22,27.326,6957,84,27,26,227,208,0.57,0.52
16,Luca Toni,2004-11-07,27.452,7497,90,27,26,227,208,0.57,0.52
16,Luca Toni,2004-12-12,27.548,8037,96,30,29,227,208,0.57,0.52
16,Luca Toni,2005-02-02,27.691,8577,102,34,33,227,208,0.57,0.52
16,Luca Toni,2005-03-20,27.817,9117,108,40,39,227,208,0.57,0.52
16,Luca Toni,2005-05-08,27.951,9645,114,44,42,227,208,0.57,0.52
16,Luca Toni,2005-08-20,28.235,10201,120,49,45,227,208,0.57,0.52
16,Luca Toni,2005-10-02,28.353,10719,126,55,50,227,208,0.57,0.52
16,Luca Toni,2005-11-20,28.487,11259,132,64,59,227,208,0.57,0.52
16,Luca Toni,2006-01-07,28.619,11799,138,65,59,227,208,0.57,0.52
16,Luca Toni,2006-02-05,28.698,12293,144,71,65,227,208,0.57,0.52
16,Luca Toni,2006-03-19,28.813,12768,150,73,67,227,208,0.57,0.52
16,Luca Toni,2006-04-22,28.906,13249,156,77,71,227,208,0.57,0.52
16,Luca Toni,2006-09-20,29.32,13781,162,82,76,227,208,0.57,0.52
16,Luca Toni,2006-11-19,29.484,14291,168,85,79,227,208,0.57,0.52
16,Luca Toni,2006-12-23,29.577,14767,174,89,83,227,208,0.57,0.52
16,Luca Toni,2007-02-28,29.76,15241,180,93,87,227,208,0.57,0.52
16,Luca Toni,2007-04-15,29.886,15689,186,96,90,227,208,0.57,0.52
16,Luca Toni,2007-09-15,30.305,16127,192,99,93,227,208,0.57,0.52
16,Luca Toni,2007-10-07,30.366,16599,198,106,100,227,208,0.57,0.52
16,Luca Toni,2007-11-10,30.459,17046,204,109,103,227,208,0.57,0.52
16,Luca Toni,2008-01-29,30.678,17572,210,114,108,227,208,0.57,0.52
16,Luca Toni,2008-02-24,30.749,18087,216,118,112,227,208,0.57,0.52
16,Luca Toni,2008-03-22,30.823,18577,222,122,116,227,208,0.57,0.52
16,Luca Toni,2008-04-16,30.891,19137,228,129,123,227,208,0.57,0.52
16,Luca Toni,2008-05-17,30.976,19707,234,135,129,227,208,0.57,0.52
16,Luca Toni,2008-09-24,31.332,20225,240,138,132,227,208,0.57,0.52
16,Luca Toni,2008-11-09,31.458,20663,246,139,133,227,208,0.57,0.52
16,Luca Toni,2008-12-10,31.543,21180,252,144,138,227,208,0.57,0.52
16,Luca Toni,2009-02-25,31.754,21621,258,148,142,227,208,0.57,0.52
16,Luca Toni,2009-04-25,31.915,22161,264,151,145,227,208,0.57,0.52
16,Luca Toni,2009-09-22,32.326,22620,270,153,147,227,208,0.57,0.52
16,Luca Toni,2009-11-03,32.441,23058,276,154,148,227,208,0.57,0.52
16,Luca Toni,2010-03-06,32.778,23325,282,156,150,227,208,0.57,0.52
16,Luca Toni,2010-04-11,32.876,23818,288,159,153,227,208,0.57,0.52
16,Luca Toni,2010-05-09,32.953,24158,294,159,153,227,208,0.57,0.52
16,Luca Toni,2010-10-16,33.391,24647,300,161,154,227,208,0.57,0.52
16,Luca Toni,2010-11-14,33.47,25217,306,163,155,227,208,0.57,0.52
16,Luca Toni,2011-01-06,33.615,25715,312,166,157,227,208,0.57,0.52
16,Luca Toni,2011-02-26,33.755,25996,318,167,158,227,208,0.57,0.52
16,Luca Toni,2011-05-02,33.933,26155,324,168,159,227,208,0.57,0.52
16,Luca Toni,2012-09-25,35.335,26311,330,169,160,227,208,0.57,0.52
16,Luca Toni,2012-11-11,35.463,26652,336,171,162,227,208,0.57,0.52
16,Luca Toni,2013-01-06,35.617,27073,342,174,165,227,208,0.57,0.52
16,Luca Toni,2013-02-09,35.71,27412,348,175,166,227,208,0.57,0.52
16,Luca Toni,2013-05-08,35.951,27583,354,175,166,227,208,0.57,0.52
16,Luca Toni,2013-09-29,36.345,28082,360,179,170,227,208,0.57,0.52
16,Luca Toni,2013-11-10,36.46,28622,366,182,173,227,208,0.57,0.52
16,Luca Toni,2013-12-22,36.575,29081,372,184,175,227,208,0.57,0.52
16,Luca Toni,2014-02-17,36.731,29621,378,189,179,227,208,0.57,0.52
16,Luca Toni,2014-03-30,36.843,30146,384,192,182,227,208,0.57,0.52
16,Luca Toni,2014-05-10,36.956,30672,390,197,185,227,208,0.57,0.52
16,Luca Toni,2014-09-24,37.331,31201,396,199,186,227,208,0.57,0.52
16,Luca Toni,2014-11-03,37.44,31574,402,200,186,227,208,0.57,0.52
16,Luca Toni,2014-12-21,37.572,32093,408,203,189,227,208,0.57,0.52
16,Luca Toni,2015-02-07,37.703,32633,414,205,191,227,208,0.57,0.52
16,Luca Toni,2015-03-22,37.821,33173,420,211,196,227,208,0.57,0.52
16,Luca Toni,2015-05-03,37.936,33713,426,216,201,227,208,0.57,0.52
16,Luca Toni,2015-08-22,38.24,34253,432,221,205,227,208,0.57,0.52
16,Luca Toni,2015-12-02,38.519,34655,438,222,205,227,208,0.57,0.52
16,Luca Toni,2016-02-03,38.691,35195,444,224,206,227,208,0.57,0.52
16,Luca Toni,2016-03-13,38.798,35713,450,226,208,227,208,0.57,0.52
16,Luca Toni,2016-05-08,38.951,36027,455,227,208,227,208,0.57,0.52
17,Mohamed Salah,2012-08-08,20.148,16,1,0,0,213,189,0.58,0.52
17,Mohamed Salah,2012-11-08,20.4,351,6,0,0,213,189,0.58,0.52
17,Mohamed Salah,2013-03-14,20.745,690,12,0,0,213,189,0.58,0.52
17,Mohamed Salah,2013-08-06,21.142,1218,18,3,3,213,189,0.58,0.52
17,Mohamed Salah,2013-11-06,21.394,1728,24,6,6,213,189,0.58,0.52
17,Mohamed Salah,2014-03-22,21.766,1988,30,8,8,213,189,0.58,0.52
17,Mohamed Salah,2014-05-04,21.884,2373,36,9,9,213,189,0.58,0.52
17,Mohamed Salah,2014-10-28,22.368,2629,42,9,9,213,189,0.58,0.52
17,Mohamed Salah,2015-02-19,22.68,2985,48,10,10,213,189,0.58,0.52
17,Mohamed Salah,2015-03-12,22.738,3400,54,15,15,213,189,0.58,0.52
17,Mohamed Salah,2015-04-16,22.834,3870,60,16,16,213,189,0.58,0.52
17,Mohamed Salah,2015-05-07,22.891,4310,66,16,16,213,189,0.58,0.52
17,Mohamed Salah,2015-08-22,23.184,4644,72,18,18,213,189,0.58,0.52
17,Mohamed Salah,2015-09-26,23.28,5099,78,21,21,213,189,0.58,0.52
17,Mohamed Salah,2015-10-31,23.376,5593,84,23,23,213,189,0.58,0.52
17,Mohamed Salah,2015-12-20,23.513,6050,90,24,24,213,189,0.58,0.52
17,Mohamed Salah,2016-02-02,23.633,6507,96,25,25,213,189,0.58,0.52
17,Mohamed Salah,2016-03-04,23.718,7039,102,30,30,213,189,0.58,0.52
17,Mohamed Salah,2016-04-17,23.838,7570,108,31,31,213,189,0.58,0.52
17,Mohamed Salah,2016-08-17,24.172,8059,114,33,33,213,189,0.58,0.52
17,Mohamed Salah,2016-09-21,24.268,8554,120,36,36,213,189,0.58,0.52
17,Mohamed Salah,2016-10-23,24.356,8976,126,39,39,213,189,0.58,0.52
17,Mohamed Salah,2016-11-27,24.452,9471,132,42,42,213,189,0.58,0.52
17,Mohamed Salah,2017-02-26,24.701,9866,138,43,43,213,189,0.58,0.52
17,Mohamed Salah,2017-03-19,24.758,10310,144,45,45,213,189,0.58,0.52
17,Mohamed Salah,2017-04-30,24.873,10850,150,50,50,213,189,0.58,0.52
17,Mohamed Salah,2017-08-15,25.166,11342,156,53,53,213,189,0.58,0.52
17,Mohamed Salah,2017-09-16,25.254,11776,162,57,57,213,189,0.58,0.52
17,Mohamed Salah,2017-10-22,25.352,12265,168,61,61,213,189,0.58,0.52
17,Mohamed Salah,2017-11-25,25.446,12767,174,67,67,213,189,0.58,0.52
17,Mohamed Salah,2017-12-17,25.506,13188,180,72,72,213,189,0.58,0.52
17,Mohamed Salah,2018-01-27,25.618,13698,186,77,77,213,189,0.58,0.52
17,Mohamed Salah,2018-03-03,25.714,14227,192,84,83,213,189,0.58,0.52
17,Mohamed Salah,2018-04-10,25.818,14654,198,91,90,213,189,0.58,0.52
17,Mohamed Salah,2018-05-06,25.889,15173,204,95,94,213,189,0.58,0.52
17,Mohamed Salah,2018-09-01,26.212,15626,210,98,97,213,189,0.58,0.52
17,Mohamed Salah,2018-10-03,26.3,16050,216,99,98,213,189,0.58,0.52
17,Mohamed Salah,2018-11-06,26.393,16573,222,103,101,213,189,0.58,0.52
17,Mohamed Salah,2018-12-08,26.48,17029,228,108,106,213,189,0.58,0.52
17,Mohamed Salah,2019-01-03,26.552,17569,234,112,108,213,189,0.58,0.52
17,Mohamed Salah,2019-02-09,26.653,18039,240,116,111,213,189,0.58,0.52
17,Mohamed Salah,2019-03-13,26.741,18568,246,116,111,213,189,0.58,0.52
17,Mohamed Salah,2019-04-17,26.836,19108,252,119,114,213,189,0.58,0.52
17,Mohamed Salah,2019-06-01,26.96,19631,258,123,117,213,189,0.58,0.52
17,Mohamed Salah,2019-09-14,27.247,20190,264,127,120,213,189,0.58,0.52
17,Mohamed Salah,2019-10-23,27.354,20730,270,130,123,213,189,0.58,0.52
17,Mohamed Salah,2019-11-30,27.458,21216,276,132,124,213,189,0.58,0.52
17,Mohamed Salah,2019-12-26,27.529,21766,282,136,128,213,189,0.58,0.52
17,Mohamed Salah,2020-01-26,27.614,22222,288,138,130,213,189,0.58,0.52
17,Mohamed Salah,2020-02-29,27.707,22744,294,142,133,213,189,0.58,0.52
17,Mohamed Salah,2020-07-05,28.055,23234,300,144,135,213,189,0.58,0.52
17,Mohamed Salah,2020-08-29,28.205,23722,306,146,137,213,189,0.58,0.52
17,Mohamed Salah,2020-10-17,28.339,24233,312,152,141,213,189,0.58,0.52
17,Mohamed Salah,2020-11-08,28.4,24683,318,156,142,213,189,0.58,0.52
17,Mohamed Salah,2020-12-13,28.496,25162,324,159,144,213,189,0.58,0.52
17,Mohamed Salah,2021-01-08,28.567,25629,330,163,148,213,189,0.58,0.52
17,Mohamed Salah,2021-02-03,28.638,26112,336,167,152,213,189,0.58,0.52
17,Mohamed Salah,2021-03-04,28.717,26624,342,170,154,213,189,0.58,0.52
17,Mohamed Salah,2021-04-10,28.819,27164,348,174,158,213,189,0.58,0.52
17,Mohamed Salah,2021-05-16,28.917,27630,354,177,161,213,189,0.58,0.52
17,Mohamed Salah,2021-09-12,29.243,28170,360,180,163,213,189,0.58,0.52
17,Mohamed Salah,2021-10-16,29.336,28680,366,187,170,213,189,0.58,0.52
17,Mohamed Salah,2021-11-20,29.432,29220,372,193,175,213,189,0.58,0.52
17,Mohamed Salah,2021-12-11,29.489,29715,378,198,179,213,189,0.58,0.52
17,Mohamed Salah,2022-02-13,29.665,30179,384,200,181,213,189,0.58,0.52
17,Mohamed Salah,2022-03-08,29.728,30738,390,204,183,213,189,0.58,0.52
17,Mohamed Salah,2022-04-13,29.826,31090,396,205,183,213,189,0.58,0.52
17,Mohamed Salah,2022-05-03,29.881,31561,402,207,185,213,189,0.58,0.52
17,Mohamed Salah,2022-07-30,30.122,31914,408,209,186,213,189,0.58,0.52
17,Mohamed Salah,2022-09-03,30.218,32454,414,211,188,213,189,0.58,0.52
17,Mohamed Salah,2022-10-09,30.316,32855,419,213,189,213,189,0.58,0.52
18,Pierre-Emerick Aubameyang,2008-09-03,19.211,35,1,0,0,293,269,0.63,0.57
18,Pierre-Emerick Aubameyang,2009-08-16,20.162,369,6,0,0,293,269,0.63,0.57
18,Pierre-Emerick Aubameyang,2009-09-27,20.277,710,12,0,0,293,269,0.63,0.57
18,Pierre-Emerick Aubameyang,2009-12-13,20.487,948,18,1,1,293,269,0.63,0.57
18,Pierre-Emerick Aubameyang,2010-03-06,20.715,1104,24,2,2,293,269,0.63,0.57
18,Pierre-Emerick Aubameyang,2010-08-21,21.175,1471,30,3,3,293,269,0.63,0.57
18,Pierre-Emerick Aubameyang,2010-10-02,21.29,1929,36,4,4,293,269,0.63,0.57
18,Pierre-Emerick Aubameyang,2010-11-10,21.396,2395,42,4,4,293,269,0.63,0.57
18,Pierre-Emerick Aubameyang,2010-12-18,21.5,2816,48,4,4,293,269,0.63,0.57
18,Pierre-Emerick Aubameyang,2011-03-05,21.711,3031,54,4,4,293,269,0.63,0.57
18,Pierre-Emerick Aubameyang,2011-05-01,21.867,3507,60,5,5,293,269,0.63,0.57
18,Pierre-Emerick Aubameyang,2011-08-13,22.152,3917,66,7,7,293,269,0.63,0.57
18,Pierre-Emerick Aubameyang,2011-09-21,22.259,4441,72,9,9,293,269,0.63,0.57
18,Pierre-Emerick Aubameyang,2011-10-29,22.363,4981,78,12,12,293,269,0.63,0.57
18,Pierre-Emerick Aubameyang,2011-12-17,22.497,5468,84,14,14,293,269,0.63,0.57
18,Pierre-Emerick Aubameyang,2012-03-03,22.708,5993,90,18,18,293,269,0.63,0.57
18,Pierre-Emerick Aubameyang,2012-04-15,22.825,6531,96,19,19,293,269,0.63,0.57
18,Pierre-Emerick Aubameyang,2012-05-20,22.921,7069,102,24,24,293,269,0.63,0.57
18,Pierre-Emerick Aubameyang,2012-09-21,23.261,7591,108,28,28,293,269,0.63,0.57
18,Pierre-Emerick Aubameyang,2012-11-03,23.379,8081,114,31,31,293,269,0.63,0.57
18,Pierre-Emerick Aubameyang,2012-12-13,23.488,8651,120,32,32,293,269,0.63,0.57
18,Pierre-Emerick Aubameyang,2013-01-19,23.589,9154,126,32,32,293,269,0.63,0.57
18,Pierre-Emerick Aubameyang,2013-02-23,23.685,9648,132,38,38,293,269,0.63,0.57
18,Pierre-Emerick Aubameyang,2013-04-07,23.803,10170,138,42,41,293,269,0.63,0.57
18,Pierre-Emerick Aubameyang,2013-05-03,23.874,10648,144,45,44,293,269,0.63,0.57
18,Pierre-Emerick Aubameyang,2013-08-10,24.145,11094,150,48,47,293,269,0.63,0.57
18,Pierre-Emerick Aubameyang,2013-09-21,24.26,11427,156,50,49,293,269,0.63,0.57
18,Pierre-Emerick Aubameyang,2013-10-22,24.345,11813,162,51,49,293,269,0.63,0.57
18,Pierre-Emerick Aubameyang,2013-11-26,24.441,12049,168,54,52,293,269,0.63,0.57
18,Pierre-Emerick Aubameyang,2014-01-31,24.621,12535,174,58,56,293,269,0.63,0.57
18,Pierre-Emerick Aubameyang,2014-03-01,24.701,12953,180,61,59,293,269,0.63,0.57
18,Pierre-Emerick Aubameyang,2014-04-02,24.789,13346,186,61,59,293,269,0.63,0.57
18,Pierre-Emerick Aubameyang,2014-04-26,24.854,13503,192,61,59,293,269,0.63,0.57
18,Pierre-Emerick Aubameyang,2014-08-23,25.18,13817,198,64,62,293,269,0.63,0.57
18,Pierre-Emerick Aubameyang,2014-09-27,25.276,14266,204,68,66,293,269,0.63,0.57
18,Pierre-Emerick Aubameyang,2014-11-01,25.372,14728,210,70,68,293,269,0.63,0.57
18,Pierre-Emerick Aubameyang,2014-12-05,25.465,15239,216,71,69,293,269,0.63,0.57
18,Pierre-Emerick Aubameyang,2015-02-07,25.64,15704,222,74,72,293,269,0.63,0.57
18,Pierre-Emerick Aubameyang,2015-03-14,25.736,16216,228,77,75,293,269,0.63,0.57
18,Pierre-Emerick Aubameyang,2015-04-18,25.832,16761,234,81,79,293,269,0.63,0.57
18,Pierre-Emerick Aubameyang,2015-05-23,25.927,17297,240,85,81,293,269,0.63,0.57
18,Pierre-Emerick Aubameyang,2015-08-20,26.171,17825,246,91,87,293,269,0.63,0.57
18,Pierre-Emerick Aubameyang,2015-09-20,26.256,18262,252,96,89,293,269,0.63,0.57
18,Pierre-Emerick Aubameyang,2015-10-25,26.352,18801,258,106,99,293,269,0.63,0.57
18,Pierre-Emerick Aubameyang,2015-12-05,26.464,19311,264,111,104,293,269,0.63,0.57
18,Pierre-Emerick Aubameyang,2016-01-30,26.617,19771,270,115,108,293,269,0.63,0.57
18,Pierre-Emerick Aubameyang,2016-02-28,26.697,20293,276,118,111,293,269,0.63,0.57
18,Pierre-Emerick Aubameyang,2016-04-02,26.79,20825,282,122,115,293,269,0.63,0.57
18,Pierre-Emerick Aubameyang,2016-05-07,26.886,21109,288,125,118,293,269,0.63,0.57
18,Pierre-Emerick Aubameyang,2016-09-10,27.231,21662,294,127,119,293,269,0.63,0.57
18,Pierre-Emerick Aubameyang,2016-10-14,27.324,22202,300,133,125,293,269,0.63,0.57
18,Pierre-Emerick Aubameyang,2016-11-22,27.431,22672,306,140,132,293,269,0.63,0.57
18,Pierre-Emerick Aubameyang,2016-12-20,27.507,23212,312,145,137,293,269,0.63,0.57
18,Pierre-Emerick Aubameyang,2017-02-18,27.671,23735,318,146,138,293,269,0.63,0.57
18,Pierre-Emerick Aubameyang,2017-04-01,27.786,24253,324,156,148,293,269,0.63,0.57
18,Pierre-Emerick Aubameyang,2017-04-22,27.844,24736,330,159,151,293,269,0.63,0.57
18,Pierre-Emerick Aubameyang,2017-05-27,27.94,25276,336,165,155,293,269,0.63,0.57
18,Pierre-Emerick Aubameyang,2017-09-13,28.238,25846,342,171,160,293,269,0.63,0.57
18,Pierre-Emerick Aubameyang,2017-10-14,28.323,26381,348,180,167,293,269,0.63,0.57
18,Pierre-Emerick Aubameyang,2017-11-21,28.427,26921,354,181,168,293,269,0.63,0.57
18,Pierre-Emerick Aubameyang,2018-01-27,28.611,27443,360,186,172,293,269,0.63,0.57
18,Pierre-Emerick Aubameyang,2018-03-11,28.728,27983,366,189,175,293,269,0.63,0.57
18,Pierre-Emerick Aubameyang,2018-05-06,28.882,28434,372,194,179,293,269,0.63,0.57
18,Pierre-Emerick Aubameyang,2018-09-02,29.207,28935,378,197,182,293,269,0.63,0.57
18,Pierre-Emerick Aubameyang,2018-10-22,29.344,29264,384,204,189,293,269,0.63,0.57
18,Pierre-Emerick Aubameyang,2018-11-11,29.399,29665,390,205,190,293,269,0.63,0.57
18,Pierre-Emerick Aubameyang,2018-12-19,29.503,30205,396,208,192,293,269,0.63,0.57
18,Pierre-Emerick Aubameyang,2019-01-19,29.588,30726,402,212,196,293,269,0.63,0.57
18,Pierre-Emerick Aubameyang,2019-02-24,29.687,31123,408,214,197,293,269,0.63,0.57
18,Pierre-Emerick Aubameyang,2019-04-01,29.785,31506,414,218,200,293,269,0.63,0.57
18,Pierre-Emerick Aubameyang,2019-04-28,29.859,32000,420,220,202,293,269,0.63,0.57
18,Pierre-Emerick Aubameyang,2019-08-11,30.146,32540,426,228,209,293,269,0.63,0.57
18,Pierre-Emerick Aubameyang,2019-09-22,30.261,33080,432,234,215,293,269,0.63,0.57
18,Pierre-Emerick Aubameyang,2019-11-02,30.374,33541,438,236,217,293,269,0.63,0.57
18,Pierre-Emerick Aubameyang,2019-12-09,30.475,34081,444,240,220,293,269,0.63,0.57
18,Pierre-Emerick Aubameyang,2020-01-01,30.538,34524,450,242,222,293,269,0.63,0.57
18,Pierre-Emerick Aubameyang,2020-02-27,30.694,35071,456,247,227,293,269,0.63,0.57
18,Pierre-Emerick Aubameyang,2020-07-04,31.044,35603,462,249,229,293,269,0.63,0.57
18,Pierre-Emerick Aubameyang,2020-07-26,31.105,36085,468,254,233,293,269,0.63,0.57
18,Pierre-Emerick Aubameyang,2020-10-04,31.296,36655,474,258,236,293,269,0.63,0.57
18,Pierre-Emerick Aubameyang,2020-11-22,31.431,37131,480,260,237,293,269,0.63,0.57
18,Pierre-Emerick Aubameyang,2021-01-02,31.543,37671,486,261,238,293,269,0.63,0.57
18,Pierre-Emerick Aubameyang,2021-02-14,31.661,38110,492,267,243,293,269,0.63,0.57
18,Pierre-Emerick Aubameyang,2021-03-11,31.729,38551,498,270,246,293,269,0.63,0.57
18,Pierre-Emerick Aubameyang,2021-05-02,31.871,38894,504,271,247,293,269,0.63,0.57
18,Pierre-Emerick Aubameyang,2021-08-25,32.186,39327,510,274,250,293,269,0.63,0.57
18,Pierre-Emerick Aubameyang,2021-10-18,32.334,39818,516,277,253,293,269,0.63,0.57
18,Pierre-Emerick Aubameyang,2021-12-02,32.457,40333,522,278,254,293,269,0.63,0.57
18,Pierre-Emerick Aubameyang,2022-02-24,32.687,40637,528,282,258,293,269,0.63,0.57
18,Pierre-Emerick Aubameyang,2022-03-20,32.753,41054,534,287,263,293,269,0.63,0.57
18,Pierre-Emerick Aubameyang,2022-04-21,32.841,41481,540,289,265,293,269,0.63,0.57
18,Pierre-Emerick Aubameyang,2022-05-22,32.925,41855,546,291,267,293,269,0.63,0.57
18,Pierre-Emerick Aubameyang,2022-10-05,33.298,42128,551,293,269,293,269,0.63,0.57
19,Kevin Phillips,1998-01-03,24.444,90,1,4,3,122,107,0.46,0.4
19,Kevin Phillips,1999-01-23,25.498,486,6,6,5,122,107,0.46,0.4
19,Kevin Phillips,1999-08-21,26.073,979,12,9,6,122,107,0.46,0.4
19,Kevin Phillips,1999-10-02,26.188,1519,18,16,12,122,107,0.46,0.4
19,Kevin Phillips,1999-11-27,26.341,2029,24,21,16,122,107,0.46,0.4
19,Kevin Phillips,2000-01-15,26.475,2569,30,25,20,122,107,0.46,0.4
19,Kevin Phillips,2000-03-11,26.628,3109,36,31,25,122,107,0.46,0.4
19,Kevin Phillips,2000-04-22,26.743,3649,42,35,28,122,107,0.46,0.4
19,Kevin Phillips,2000-08-23,27.08,4189,48,37,30,122,107,0.46,0.4
19,Kevin Phillips,2000-09-23,27.165,4729,54,40,33,122,107,0.46,0.4
19,Kevin Phillips,2000-11-04,27.28,5185,60,41,33,122,107,0.46,0.4
19,Kevin Phillips,2000-12-09,27.376,5754,66,43,34,122,107,0.46,0.4
19,Kevin Phillips,2001-01-06,27.452,6294,72,48,38,122,107,0.46,0.4
19,Kevin Phillips,2001-02-03,27.529,6804,78,50,40,122,107,0.46,0.4
19,Kevin Phillips,2001-04-14,27.721,7342,84,51,41,122,107,0.46,0.4
19,Kevin Phillips,2001-08-22,28.077,7882,90,55,44,122,107,0.46,0.4
19,Kevin Phillips,2001-09-22,28.162,8452,96,58,47,122,107,0.46,0.4
19,Kevin Phillips,2001-11-18,28.318,8992,102,61,50,122,107,0.46,0.4
19,Kevin Phillips,2001-12-26,28.422,9532,108,62,51,122,107,0.46,0.4
19,Kevin Phillips,2002-01-29,28.515,10072,114,64,53,122,107,0.46,0.4
19,Kevin Phillips,2002-03-23,28.66,10612,120,65,54,122,107,0.46,0.4
19,Kevin Phillips,2002-04-27,28.756,11067,126,66,55,122,107,0.46,0.4
19,Kevin Phillips,2002-10-19,29.235,11594,132,67,56,122,107,0.46,0.4
19,Kevin Phillips,2002-11-30,29.35,12084,138,68,57,122,107,0.46,0.4
19,Kevin Phillips,2003-01-01,29.437,12555,144,70,59,122,107,0.46,0.4
19,Kevin Phillips,2003-02-01,29.522,13095,150,73,61,122,107,0.46,0.4
19,Kevin Phillips,2003-03-15,29.637,13665,156,76,64,122,107,0.46,0.4
19,Kevin Phillips,2003-05-03,29.771,14205,162,76,64,122,107,0.46,0.4
19,Kevin Phillips,2003-09-13,30.136,14679,168,77,65,122,107,0.46,0.4
19,Kevin Phillips,2003-11-01,30.27,15176,174,79,67,122,107,0.46,0.4
19,Kevin Phillips,2003-12-26,30.42,15503,180,79,67,122,107,0.46,0.4
19,Kevin Phillips,2004-01-31,30.519,15960,186,82,70,122,107,0.46,0.4
19,Kevin Phillips,2004-03-21,30.656,16498,192,85,73,122,107,0.46,0.4
19,Kevin Phillips,2004-05-01,30.768,17024,198,89,77,122,107,0.46,0.4
19,Kevin Phillips,2004-08-28,31.094,17490,204,91,79,122,107,0.46,0.4
19,Kevin Phillips,2004-11-06,31.285,17984,210,92,80,122,107,0.46,0.4
19,Kevin Phillips,2004-12-11,31.381,18370,216,95,83,122,107,0.46,0.4
